given_name,gender_majority,rank,source_urls
Elisabeth-Eva,w,4672,https://opendata.leipzig.de/dataset/?page=1
Elisabetha,w,4673,https://opendata.leipzig.de/dataset/?page=1
Elisabetta,w,4674,https://opendata.leipzig.de/dataset/?page=1
Elisja,w,4675,https://opendata.leipzig.de/dataset/?page=1
Elison,w,4676,https://opendata.leipzig.de/dataset/?page=1
Elisza,w,4677,https://opendata.leipzig.de/dataset/?page=1
Elisé-Sacio,m,4678,https://opendata.leipzig.de/dataset/?page=1
Eliyaz,m,4679,https://opendata.leipzig.de/dataset/?page=1
Elizaveta,w,4680,https://opendata.leipzig.de/dataset/?page=1
Elizja,w,4681,https://opendata.leipzig.de/dataset/?page=1
Eliška,w,4682,https://opendata.leipzig.de/dataset/?page=1
Ella-Alexa,w,4683,https://opendata.leipzig.de/dataset/?page=1
Ella-Emilia,w,4684,https://opendata.leipzig.de/dataset/?page=1
Ella-Liesbeth,w,4685,https://opendata.leipzig.de/dataset/?page=1
Ella-Lucienne,w,4686,https://opendata.leipzig.de/dataset/?page=1
Ellari,w,4687,https://opendata.leipzig.de/dataset/?page=1
Elleen,w,4688,https://opendata.leipzig.de/dataset/?page=1
Ellenore,w,4689,https://opendata.leipzig.de/dataset/?page=1
Ellerie,w,4690,https://opendata.leipzig.de/dataset/?page=1
Elli-Rose,w,4691,https://opendata.leipzig.de/dataset/?page=1
Ellif,w,4692,https://opendata.leipzig.de/dataset/?page=1
Ello,w,4693,https://opendata.leipzig.de/dataset/?page=1
Ellora,w,4694,https://opendata.leipzig.de/dataset/?page=1
Ellory,w,4695,https://opendata.leipzig.de/dataset/?page=1
Ellyn,w,4696,https://opendata.leipzig.de/dataset/?page=1
Ellynora,w,4697,https://opendata.leipzig.de/dataset/?page=1
Ellén,w,4698,https://opendata.leipzig.de/dataset/?page=1
Elman,m,4699,https://opendata.leipzig.de/dataset/?page=1
Elme,w,4700,https://opendata.leipzig.de/dataset/?page=1
Elmedin,m,4701,https://opendata.leipzig.de/dataset/?page=1
Elmedina,w,4702,https://opendata.leipzig.de/dataset/?page=1
Elmija,w,4703,https://opendata.leipzig.de/dataset/?page=1
Elna,w,4704,https://opendata.leipzig.de/dataset/?page=1
Eloa,w,4705,https://opendata.leipzig.de/dataset/?page=1
Elodia,w,4706,https://opendata.leipzig.de/dataset/?page=1
Eloghosa,m,4707,https://opendata.leipzig.de/dataset/?page=1
Elois,w,4708,https://opendata.leipzig.de/dataset/?page=1
Eloisa,w,4709,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Elorm,m,4710,https://opendata.leipzig.de/dataset/?page=1
Elouisa,w,4711,https://opendata.leipzig.de/dataset/?page=1
Eloísa,w,4712,https://opendata.leipzig.de/dataset/?page=1
Elsanna,w,4713,https://opendata.leipzig.de/dataset/?page=1
Elsi,w,4714,https://opendata.leipzig.de/dataset/?page=1
Elsy,w,4715,https://opendata.leipzig.de/dataset/?page=1
Elton,m,4716,https://opendata.leipzig.de/dataset/?page=1
Eluana,w,4717,https://opendata.leipzig.de/dataset/?page=1
Elvana,w,4718,https://opendata.leipzig.de/dataset/?page=1
Elvar,m,4719,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Elvi,w,4720,https://opendata.leipzig.de/dataset/?page=1
Elvin,m,4721,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Elvine,w,4722,https://opendata.leipzig.de/dataset/?page=1
Elvis,m,4723,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Elyana,w,4724,https://opendata.leipzig.de/dataset/?page=1
Elydia,w,4725,https://opendata.leipzig.de/dataset/?page=1
Elyes,m,4726,https://opendata.leipzig.de/dataset/?page=1
Elyn,w,4727,https://opendata.leipzig.de/dataset/?page=1
Elyna,w,4728,https://opendata.leipzig.de/dataset/?page=1
Elyod,m,4729,https://opendata.leipzig.de/dataset/?page=1
Elyra,w,4730,https://opendata.leipzig.de/dataset/?page=1
Elysia,w,4731,https://opendata.leipzig.de/dataset/?page=1
Elèna,w,4732,https://opendata.leipzig.de/dataset/?page=1
Elén,w,4733,https://opendata.leipzig.de/dataset/?page=1
Elín,w,4734,https://opendata.leipzig.de/dataset/?page=1
Emaan,w,4735,https://opendata.leipzig.de/dataset/?page=1
Emad,m,4736,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Emalia,w,4737,https://opendata.leipzig.de/dataset/?page=1
Emalyn,w,4738,https://opendata.leipzig.de/dataset/?page=1
Emanuela,w,4739,https://opendata.leipzig.de/dataset/?page=1
Emanuella,w,4740,https://opendata.leipzig.de/dataset/?page=1
Emelia,w,4741,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Emelie-Elayne,w,4742,https://opendata.leipzig.de/dataset/?page=1
Emelie-Sophie,w,4743,https://opendata.leipzig.de/dataset/?page=1
Emely-Marie,w,4744,https://opendata.leipzig.de/dataset/?page=1
Emely-Sofie,w,4745,https://opendata.leipzig.de/dataset/?page=1
Emely-Sophie,w,4746,https://opendata.leipzig.de/dataset/?page=1
Emery,m,4747,https://opendata.leipzig.de/dataset/?page=1
Emi,w,4748,https://opendata.leipzig.de/dataset/?page=1
Emil-Benjamin,m,4749,https://opendata.leipzig.de/dataset/?page=1
Emil-Levin,m,4750,https://opendata.leipzig.de/dataset/?page=1
Emila,w,4751,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Emile,m,4752,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Emilia-Hope,w,4753,https://opendata.leipzig.de/dataset/?page=1
Emilia-Jasmine,w,4754,https://opendata.leipzig.de/dataset/?page=1
Emilia-Josefine,w,4755,https://opendata.leipzig.de/dataset/?page=1
Emilia-Lorelei,w,4756,https://opendata.leipzig.de/dataset/?page=1
Emilia-Louise,w,4757,https://opendata.leipzig.de/dataset/?page=1
Emilia-Maria,w,4758,https://opendata.leipzig.de/dataset/?page=1
Emilia-Nawal,w,4759,https://opendata.leipzig.de/dataset/?page=1
Emilia-Patricia,w,4760,https://opendata.leipzig.de/dataset/?page=1
Emilia-Sofia,w,4761,https://opendata.leipzig.de/dataset/?page=1
Emilia-Sophia,w,4762,https://opendata.leipzig.de/dataset/?page=1
Emilien,m,4763,https://opendata.leipzig.de/dataset/?page=1
Emiliia,w,4764,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Emilina,w,4765,https://opendata.leipzig.de/dataset/?page=1
Emilio-Carlos,m,4766,https://opendata.leipzig.de/dataset/?page=1
Emilius,m,4767,https://opendata.leipzig.de/dataset/?page=1
Emiljan,m,4768,https://opendata.leipzig.de/dataset/?page=1
Emillia,w,4769,https://opendata.leipzig.de/dataset/?page=1
Emillio,m,4770,https://opendata.leipzig.de/dataset/?page=1
Emilovna,w,4771,https://opendata.leipzig.de/dataset/?page=1
Emily-Rose,w,4772,https://opendata.leipzig.de/dataset/?page=1
Emily-Sue,w,4773,https://opendata.leipzig.de/dataset/?page=1
Emilya-Jolie,w,4774,https://opendata.leipzig.de/dataset/?page=1
Emio,m,4775,https://opendata.leipzig.de/dataset/?page=1
Emla,w,4776,https://opendata.leipzig.de/dataset/?page=1
Emma-Gretel,w,4777,https://opendata.leipzig.de/dataset/?page=1
Emma-Jolien,w,4778,https://opendata.leipzig.de/dataset/?page=1
Emma-Lina,w,4779,https://opendata.leipzig.de/dataset/?page=1
Emma-Luisa,w,4780,https://opendata.leipzig.de/dataset/?page=1
Emma-Luise,w,4781,https://opendata.leipzig.de/dataset/?page=1
Emma-Lyn,w,4782,https://opendata.leipzig.de/dataset/?page=1
Emma-Lynn,w,4783,https://opendata.leipzig.de/dataset/?page=1
Emma-Martha,w,4784,https://opendata.leipzig.de/dataset/?page=1
Emma-Renesmee,w,4785,https://opendata.leipzig.de/dataset/?page=1
Emma-Sophia,w,4786,https://opendata.leipzig.de/dataset/?page=1
Emma-Viktoria,w,4787,https://opendata.leipzig.de/dataset/?page=1
Emmanouil,m,4788,https://opendata.leipzig.de/dataset/?page=1
Emmeline,w,4789,https://opendata.leipzig.de/dataset/?page=1
Emmet,m,4790,https://opendata.leipzig.de/dataset/?page=1
Emmi-Anouk,w,4791,https://opendata.leipzig.de/dataset/?page=1
Emmi-Lotta,w,4792,https://opendata.leipzig.de/dataset/?page=1
Emmi-Philine,w,4793,https://opendata.leipzig.de/dataset/?page=1
Emmilotte,w,4794,https://opendata.leipzig.de/dataset/?page=1
Emmylou,w,4795,https://opendata.leipzig.de/dataset/?page=1
Emrys,m,4796,https://opendata.leipzig.de/dataset/?page=1
Emy-Lou,w,4797,https://opendata.leipzig.de/dataset/?page=1
Emélie,w,4798,https://opendata.leipzig.de/dataset/?page=1
En,m,4799,https://opendata.leipzig.de/dataset/?page=1
Enar,m,4800,https://opendata.leipzig.de/dataset/?page=1
Enas,w,4801,https://opendata.leipzig.de/dataset/?page=1
Enea,m,4802,https://opendata.leipzig.de/dataset/?page=1
Enelor,w,4803,https://opendata.leipzig.de/dataset/?page=1
Engjull,w,4804,https://opendata.leipzig.de/dataset/?page=1
Enif,w,4805,https://opendata.leipzig.de/dataset/?page=1
Enis,m,4806,https://opendata.leipzig.de/dataset/?page=1
Enise,w,4807,https://opendata.leipzig.de/dataset/?page=1
Enissa,w,4808,https://opendata.leipzig.de/dataset/?page=1
Enja,w,4809,https://opendata.leipzig.de/dataset/?page=1
Enlil,m,4810,https://opendata.leipzig.de/dataset/?page=1
Enna-Sophie,w,4811,https://opendata.leipzig.de/dataset/?page=1
Ennea,w,4812,https://opendata.leipzig.de/dataset/?page=1
Ennes,m,4813,https://opendata.leipzig.de/dataset/?page=1
Enno-Emilio,m,4814,https://opendata.leipzig.de/dataset/?page=1
Enoa,m,4815,https://opendata.leipzig.de/dataset/?page=1
Enoh,m,4816,https://opendata.leipzig.de/dataset/?page=1
Enok,m,4817,https://opendata.leipzig.de/dataset/?page=1
Enora,w,4818,https://opendata.leipzig.de/dataset/?page=1
Enricó,m,4819,https://opendata.leipzig.de/dataset/?page=1
Enrika,w,4820,https://opendata.leipzig.de/dataset/?page=1
Enur,m,4821,https://opendata.leipzig.de/dataset/?page=1
Eny,w,4822,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Enya-Mia,w,4823,https://opendata.leipzig.de/dataset/?page=1
Ephraim,m,4824,https://opendata.leipzig.de/dataset/?page=1
Epona,w,4825,https://opendata.leipzig.de/dataset/?page=1
Era,w,4826,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Erdi,m,4827,https://opendata.leipzig.de/dataset/?page=1
Erell,w,4828,https://opendata.leipzig.de/dataset/?page=1
Erica,w,4829,https://opendata.leipzig.de/dataset/?page=1
Erik-Samuel,m,4830,https://opendata.leipzig.de/dataset/?page=1
Erin,w,4831,https://opendata.leipzig.de/dataset/?page=1
Erisa,w,4832,https://opendata.leipzig.de/dataset/?page=1
Erkan,m,4833,https://opendata.leipzig.de/dataset/?page=1
Erkhild,w,4834,https://opendata.leipzig.de/dataset/?page=1
Erlanovna,w,4835,https://opendata.leipzig.de/dataset/?page=1
Erminio,m,4836,https://opendata.leipzig.de/dataset/?page=1
Eron,m,4837,https://opendata.leipzig.de/dataset/?page=1
Ervin,m,4838,https://opendata.leipzig.de/dataset/?page=1
Erza,w,4839,https://opendata.leipzig.de/dataset/?page=1
Escada,w,4840,https://opendata.leipzig.de/dataset/?page=1
Eseyas,m,4841,https://opendata.leipzig.de/dataset/?page=1
Eshaal,w,4842,https://opendata.leipzig.de/dataset/?page=1
Esi,w,4843,https://opendata.leipzig.de/dataset/?page=1
Esilya,w,4844,https://opendata.leipzig.de/dataset/?page=1
Eskil,m,4845,https://opendata.leipzig.de/dataset/?page=1
Esko,m,4846,https://opendata.leipzig.de/dataset/?page=1
Eslem,w,4847,https://opendata.leipzig.de/dataset/?page=1
Eslem-Eliya,w,4848,https://opendata.leipzig.de/dataset/?page=1
Eslin,m,4849,https://opendata.leipzig.de/dataset/?page=1
Esmeralda,w,4850,https://opendata.leipzig.de/dataset/?page=1
Esperanza,w,4851,https://opendata.leipzig.de/dataset/?page=1
Esraa,w,4852,https://opendata.leipzig.de/dataset/?page=1
Esrom,m,4853,https://opendata.leipzig.de/dataset/?page=1
Essra,w,4854,https://opendata.leipzig.de/dataset/?page=1
Esta,w,4855,https://opendata.leipzig.de/dataset/?page=1
Estel,w,4856,https://opendata.leipzig.de/dataset/?page=1
Estela,w,4857,https://opendata.leipzig.de/dataset/?page=1
Estell,w,4858,https://opendata.leipzig.de/dataset/?page=1
Estella,w,4859,https://opendata.leipzig.de/dataset/?page=1
Esther-Riley,w,4860,https://opendata.leipzig.de/dataset/?page=1
Estrella-Linda,w,4861,https://opendata.leipzig.de/dataset/?page=1
Eszter,w,4862,https://opendata.leipzig.de/dataset/?page=1
Ethiell,m,4863,https://opendata.leipzig.de/dataset/?page=1
Etiosa,w,4864,https://opendata.leipzig.de/dataset/?page=1
Etkar,m,4865,https://opendata.leipzig.de/dataset/?page=1
Eugine,m,4866,https://opendata.leipzig.de/dataset/?page=1
Eva-Ilinca,w,4867,https://opendata.leipzig.de/dataset/?page=1
Eva-Margarete,w,4868,https://opendata.leipzig.de/dataset/?page=1
Evalena,w,4869,https://opendata.leipzig.de/dataset/?page=1
Evana,w,4870,https://opendata.leipzig.de/dataset/?page=1
Evangelia,w,4871,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Evangelina,w,4872,https://opendata.leipzig.de/dataset/?page=1
Evans,w,4873,https://opendata.leipzig.de/dataset/?page=1
Evdokija,w,4874,https://opendata.leipzig.de/dataset/?page=1
Eve-Annuk,w,4875,https://opendata.leipzig.de/dataset/?page=1
Evelien,w,4876,https://opendata.leipzig.de/dataset/?page=1
Evelin-Rose,w,4877,https://opendata.leipzig.de/dataset/?page=1
Evellin,w,4878,https://opendata.leipzig.de/dataset/?page=1
Evelynn,w,4879,https://opendata.leipzig.de/dataset/?page=1
Evgenia-Angela,w,4880,https://opendata.leipzig.de/dataset/?page=1
Evin-Thalia,w,4881,https://opendata.leipzig.de/dataset/?page=1
Evita,w,4882,https://opendata.leipzig.de/dataset/?page=1
Evolette,w,4883,https://opendata.leipzig.de/dataset/?page=1
Ewa-Malou,w,4884,https://opendata.leipzig.de/dataset/?page=1
Ewelina,w,4885,https://opendata.leipzig.de/dataset/?page=1
Ewen,m,4886,https://opendata.leipzig.de/dataset/?page=1
Ewra,w,4887,https://opendata.leipzig.de/dataset/?page=1
Ewuresi,w,4888,https://opendata.leipzig.de/dataset/?page=1
Eyass,m,4889,https://opendata.leipzig.de/dataset/?page=1
Eyba,w,4890,https://opendata.leipzig.de/dataset/?page=1
Eycel,m,4891,https://opendata.leipzig.de/dataset/?page=1
Eyoab,m,4892,https://opendata.leipzig.de/dataset/?page=1
Eytan,m,4893,https://opendata.leipzig.de/dataset/?page=1
Eywa,w,4894,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Ezdan,m,4895,https://opendata.leipzig.de/dataset/?page=1
Ezran,m,4896,https://opendata.leipzig.de/dataset/?page=1
Ezzat,m,4897,https://opendata.leipzig.de/dataset/?page=1
Fabeha,w,4898,https://opendata.leipzig.de/dataset/?page=1
Fabiane,w,4899,https://opendata.leipzig.de/dataset/?page=1
Fabienne-Sofia,w,4900,https://opendata.leipzig.de/dataset/?page=1
Fabienné,w,4901,https://opendata.leipzig.de/dataset/?page=1
Fabius,m,4902,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Fabién,m,4903,https://opendata.leipzig.de/dataset/?page=1
Fabiénne,w,4904,https://opendata.leipzig.de/dataset/?page=1
Fabritio,m,4905,https://opendata.leipzig.de/dataset/?page=1
Fadhil,w,4906,https://opendata.leipzig.de/dataset/?page=1
Fadi,m,4907,https://opendata.leipzig.de/dataset/?page=1
Fadime,w,4908,https://opendata.leipzig.de/dataset/?page=1
Fahd,m,4909,https://opendata.leipzig.de/dataset/?page=1
Faina,w,4910,https://opendata.leipzig.de/dataset/?page=1
Fairuz,w,4911,https://opendata.leipzig.de/dataset/?page=1
Faisal,m,4912,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Faiz,m,4913,https://opendata.leipzig.de/dataset/?page=1
Fakhriddinovna,w,4914,https://opendata.leipzig.de/dataset/?page=1
Falak,w,4915,https://opendata.leipzig.de/dataset/?page=1
Falka,w,4916,https://opendata.leipzig.de/dataset/?page=1
Falko,m,4917,https://opendata.leipzig.de/dataset/?page=1
Faly,m,4918,https://opendata.leipzig.de/dataset/?page=1
Fana,w,4919,https://opendata.leipzig.de/dataset/?page=1
Fangmi,m,4920,https://opendata.leipzig.de/dataset/?page=1
Fania,w,4921,https://opendata.leipzig.de/dataset/?page=1
Faniel,m,4922,https://opendata.leipzig.de/dataset/?page=1
Faraj,m,4923,https://opendata.leipzig.de/dataset/?page=1
Farie,w,4924,https://opendata.leipzig.de/dataset/?page=1
Farin,m,4925,https://opendata.leipzig.de/dataset/?page=1
Faris,m,4926,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Farnaz,w,4927,https://opendata.leipzig.de/dataset/?page=1
Faruk,m,4928,https://opendata.leipzig.de/dataset/?page=1
Fatema,w,4929,https://opendata.leipzig.de/dataset/?page=1
Fatemeh,w,4930,https://opendata.leipzig.de/dataset/?page=1
Fathi,m,4931,https://opendata.leipzig.de/dataset/?page=1
Fatiha,w,4932,https://opendata.leipzig.de/dataset/?page=1
Fatmanur,w,4933,https://opendata.leipzig.de/dataset/?page=1
Fatou,w,4934,https://opendata.leipzig.de/dataset/?page=1
Fatoumata,w,4935,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Fauaz,m,4936,https://opendata.leipzig.de/dataset/?page=1
Fayeza,w,4937,https://opendata.leipzig.de/dataset/?page=1
Faylinn,w,4938,https://opendata.leipzig.de/dataset/?page=1
Fayola,w,4939,https://opendata.leipzig.de/dataset/?page=1
Fazila,w,4940,https://opendata.leipzig.de/dataset/?page=1
Fea,w,4941,https://opendata.leipzig.de/dataset/?page=1
Fedele,m,4942,https://opendata.leipzig.de/dataset/?page=1
Fedor,m,4943,https://opendata.leipzig.de/dataset/?page=1
Feelia,w,4944,https://opendata.leipzig.de/dataset/?page=1
Feelina,w,4945,https://opendata.leipzig.de/dataset/?page=1
Feiza,w,4946,https://opendata.leipzig.de/dataset/?page=1
Feja,w,4947,https://opendata.leipzig.de/dataset/?page=1
Fejy,w,4948,https://opendata.leipzig.de/dataset/?page=1
Felicita,w,4949,https://opendata.leipzig.de/dataset/?page=1
Feliks,m,4950,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Feline-Sophie,w,4951,https://opendata.leipzig.de/dataset/?page=1
Felipe,m,4952,https://opendata.leipzig.de/dataset/?page=1
Felisha,w,4953,https://opendata.leipzig.de/dataset/?page=1
Felius,m,4954,https://opendata.leipzig.de/dataset/?page=1
Feliz,w,4955,https://opendata.leipzig.de/dataset/?page=1
Feliza,w,4956,https://opendata.leipzig.de/dataset/?page=1
Felize,w,4957,https://opendata.leipzig.de/dataset/?page=1
Feliño,m,4958,https://opendata.leipzig.de/dataset/?page=1
Fella,w,4959,https://opendata.leipzig.de/dataset/?page=1
Femmy,w,4960,https://opendata.leipzig.de/dataset/?page=1
Fenja-Marie,w,4961,https://opendata.leipzig.de/dataset/?page=1
Feodora,w,4962,https://opendata.leipzig.de/dataset/?page=1
Feona,w,4963,https://opendata.leipzig.de/dataset/?page=1
Ferencz,m,4964,https://opendata.leipzig.de/dataset/?page=1
Ferhat,m,4965,https://opendata.leipzig.de/dataset/?page=1
Feride,w,4966,https://opendata.leipzig.de/dataset/?page=1
Feriha,w,4967,https://opendata.leipzig.de/dataset/?page=1
Ferit,m,4968,https://opendata.leipzig.de/dataset/?page=1
Ferun,w,4969,https://opendata.leipzig.de/dataset/?page=1
Festus,m,4970,https://opendata.leipzig.de/dataset/?page=1
Feymandra,w,4971,https://opendata.leipzig.de/dataset/?page=1
Feyza,w,4972,https://opendata.leipzig.de/dataset/?page=1
Fidelia,w,4973,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
Fides,w,4974,https://opendata.leipzig.de/dataset/?page=1
Fiet,m,4975,https://opendata.leipzig.de/dataset/?page=1
Fijola,w,4976,https://opendata.leipzig.de/dataset/?page=1
Filia,w,4977,https://opendata.leipzig.de/dataset/?page=1
Filina,w,4978,https://opendata.leipzig.de/dataset/?page=1
Filine,w,4979,https://opendata.jena.de/dataset/vornamen | https://opendata.leipzig.de/dataset/?page=1
